id,global_review_id,hash_global_review_id,listing_id,title,is_rating,created,OverAllRating,Value For Money,Ease of Use,Features,Customer Support,Likelihood to recommned,isAnonymous,is_verified,full_name,company_industry,frequency_of_use,time_used,source,incentivized,ReviewDescription_score,Pros_score,Unnamed: 27
7368311,Capterra___2574753,1380115492,2348,Best marketing pal,FALSE,12/17/2020,5,5,5,5,5,8,FALSE,FALSE,Antonio D.,Design,daily,Less than 6 months,Capterra,NominalGift,0.99982965,0.995657563,9824292.333
6570323,Capterra___2377515,893a002e35,2348,ActiveCampaign Review,FALSE,9/5/2020,5,5,5,5,5,10,FALSE,FALSE,Emily H.,Computer Software,weekly,Less than 6 months,Capterra,NoIncentive,0.996911705,0.998907208,8760308.0
6663963,Capterra___2400615,0b80327f27,2348,"Great Software, Great UI, nice feature set. Would recommend!",FALSE,9/18/2020,5,5,5,5,5,10,FALSE,FALSE,Casey S.,Computer Software,daily,Less than 6 months,Capterra,NoIncentive,0.999663234,0.999192417,8885161.0
804321,GetApp___115287,7cc01e72b7,2348,Shambolic technical support,FALSE,11/30/2017,1,0,1,1,0,0,TRUE,TRUE,Anonymous Reviewer,Information Technology and Services,daily,Less than 6 months,GetApp,NoIncentive,0.991715014,0.997743368,1072304.667
5990075,Capterra___2234599,6bacb44e86,2348,Super Easy to Use ,FALSE,6/21/2020,5,4,5,4,5,8,FALSE,FALSE,Caroline R.,Alternative Medicine,weekly,Less than 6 months,Capterra,NoIncentive,0.999787152,0.977146268,7986643.0
8047,GetApp___7629,d3f7231fda,2348,"Fantastic Design, A Real Time Saver",FALSE,2/15/2015,5,0,0,0,0,0,FALSE,TRUE,Richard H.,Financial Services,,,GetApp,,0.974577546,0.997308731,10605.33333
6131383,Capterra___2269301,5c8b2cb5f0,2348,A Great Time Saver,FALSE,7/9/2020,5,4,5,4,4,8,FALSE,FALSE,Scott M.,Information Technology and Services,monthly,Less than 6 months,Capterra,NoIncentive,0.999863148,0.692321062,8175053.0
2353323,Capterra___1351559,dee2141068,2348,"Still learning, but good so far!",FALSE,2/13/2019,4,0,3,4,4,7,FALSE,FALSE,J.D. F.,Staffing and Recruiting,weekly,Less than 6 months,Capterra,NominalGift,0.999757349,0.9932006,3137639.333
7977831,Capterra___2725366,92e3e76d81,2348,Why Active Campaing is my best choise!,FALSE,2/28/2021,5,5,5,4,5,10,FALSE,FALSE,Joana C.,E-Learning,daily,2+ years,Capterra,NoIncentive,0.998309016,0.990583062,10636983.0
6004719,Capterra___2238211,6b4b3085f0,2348,Best Bang for your Buck,FALSE,6/23/2020,5,4,3,3,3,7,FALSE,FALSE,Bart G.,"Health, Wellness and Fitness",weekly,2+ years,Capterra,NoIncentive,0.999654531,0.979949296,8006166.667
6158019,Capterra___2276919,98f2a66732,2348,Three Cheers for ActiveCampaign! ,FALSE,7/14/2020,5,5,5,5,0,10,FALSE,FALSE,Kim J.,Marketing and Advertising,daily,6-12 months,Capterra,NoIncentive,0.977159321,0.529967308,8210566.333
7550087,Capterra___2619837,c5ad65c325,2348,Easy to use software for automation and mail marketing also for people making their first steps,FALSE,1/12/2021,4,2,4,4,3,7,FALSE,FALSE,Antonella M.,Events Services,weekly,1-2 years,Capterra,NominalGift,0.843528628,0.932896674,10066656.67
931525,Capterra___368143,fbd22ba500,2348,Useful CMS but design could use some work,FALSE,2/8/2018,4,4,3,4,5,8,TRUE,FALSE,Anonymous Reviewer,,daily,Less than 6 months,Capterra,NominalGift,0.986752152,0.999480069,1241907.0
8585908,Capterra___3110648,1a6a0feb88,2348,Set your business up for success without worry,FALSE,9/24/2021,5,5,4,5,5,10,FALSE,FALSE,Dawn S.,"Health, Wellness and Fitness",weekly,Less than 6 months,Capterra,NoIncentive,0.96650368,0.998446286,11447750.67
1027333,Capterra___407385,304e8048c9,2348,Powerful email marketing automation tool,FALSE,3/24/2018,4,5,5,4,4,0,TRUE,FALSE,Anonymous Reviewer,Computer Software,weekly,2+ years,Capterra,NominalGift,0.999457181,0.919301748,1369650.333
5129027,Capterra___2023684,73fe012446,2348,The best,FALSE,2/26/2020,5,4,5,5,5,10,FALSE,FALSE,Eduardo C.,Marketing and Advertising,daily,2+ years,Capterra,NominalGift,0.999781787,0.997299969,6838575.333
7982555,Capterra___2726533,0176028e3d,2348,ActiveCampaign is the best,FALSE,3/1/2021,5,5,5,5,5,10,FALSE,FALSE,Laura M.,Marketing and Advertising,weekly,Less than 6 months,Capterra,NoIncentive,0.997945487,0.998711944,10643279.0
8140083,Capterra___2765155,625e0e6c54,2348,Terrible Customer Support,FALSE,3/22/2021,4,3,3,4,1,5,FALSE,FALSE,Teri R.,Marketing and Advertising,daily,2+ years,Capterra,NominalGift,0.999641657,0.998529553,10853316.0
7338635,Capterra___2567416,5dbd8f8a14,2348,Great for Small Business Owner,FALSE,12/13/2020,5,5,5,5,5,8,FALSE,FALSE,Courtney D.,Primary/Secondary Education,weekly,6-12 months,Capterra,NoIncentive,0.999755681,0.998835623,9784718.333
5874047,Capterra___2206196,338f52e66c,2348,Meets My Needs for Now  and the Future,FALSE,6/6/2020,4,5,4,4,4,8,FALSE,FALSE,Janice L.,Professional Training & Coaching,weekly,6-12 months,Capterra,NoIncentive,0.996685088,0.99690032,7831934.0
8134107,Capterra___2763747,1bb37b5cf0,2348,Easy to implement,FALSE,3/22/2021,5,5,4,4,5,10,FALSE,FALSE,Kyle S.,Internet,daily,6-12 months,Capterra,NoIncentive,0.994888484,0.998689592,10845347.0
8208999,Capterra___2782215,01775c57fb,2348,Great option for email marketing,FALSE,4/1/2021,5,5,5,5,5,10,FALSE,FALSE,Julienne D.,Marketing and Advertising,daily,2+ years,Capterra,NominalGift,0.999384284,0.998841226,10945202.67
6148379,Capterra___2273487,5b7acb9d9e,2348,A great piece of software for small and large businesses ,FALSE,7/12/2020,5,4,5,5,5,9,FALSE,FALSE,Liam B.,Sports,daily,2+ years,Capterra,NoIncentive,0.997370839,0.996278584,8197709.0
6170103,Capterra___2280473,47004a6af9,2348,Tons of features ,FALSE,7/16/2020,5,5,3,5,5,10,FALSE,FALSE,Cat S.,"Health, Wellness and Fitness",daily,Less than 6 months,Capterra,NoIncentive,0.999304175,0.986844063,8226674.0
7511399,Capterra___2610258,5443493815,2348,I highly Recommend ActiveCampaign ,FALSE,1/7/2021,5,5,5,5,5,10,FALSE,FALSE,Liberty K.,Marketing and Advertising,daily,Less than 6 months,Capterra,NoIncentive,0.999719799,0.995656729,10015068.33
6069603,Capterra___2254101,fe9596711f,2348,Great for writing your newsletter subscribers!,FALSE,6/30/2020,5,5,4,5,5,9,FALSE,FALSE,Missy O.,Writing and Editing,weekly,6-12 months,Capterra,NoIncentive,0.997415423,0.976272881,8092673.333
2340991,Capterra___1348679,c3e44444b9,2348,My Favorite Email Platform—and I've Used Many,FALSE,2/12/2019,5,5,5,4,5,10,FALSE,FALSE,Scott F.,Publishing,weekly,1-2 years,Capterra,NominalGift,0.976935923,0.998914003,3121190.333
807915,Capterra___315972,cbeb835d26,2348,Great starting marketing automation package,FALSE,12/5/2017,4,5,4,4,4,7,TRUE,FALSE,Anonymous Reviewer,Publishing,daily,,Capterra,NominalGift,0.999616504,0.991268158,1077088.667
6999467,Capterra___2483523,99956e4085,2348,Best CRM for my needs!,FALSE,11/2/2020,5,5,5,5,5,10,FALSE,FALSE,Kareen L.,"Health, Wellness and Fitness",weekly,1-2 years,Capterra,NoIncentive,0.999536395,0.845438063,9332491.0
8517865,Capterra___3042666,19855b613c,2348,i love this app,FALSE,8/26/2021,5,5,5,5,5,10,FALSE,FALSE,Kevin H.,Entertainment,daily,6-12 months,Capterra,NoIncentive,0.999761045,0.998350978,11357021.33
1690185,Capterra___1119938,2fb68ab80c,2348,Active Campaign Makes a Great Marketing Tool,FALSE,10/17/2018,4,4,5,4,4,8,FALSE,FALSE,Kent G.,Information Technology and Services,daily,1-2 years,Capterra,NominalGift,0.956342518,0.999720514,2253447.667
7076811,Capterra___2502671,869c16542c,2348,Excellent to get started With,FALSE,11/11/2020,5,5,5,5,5,9,FALSE,FALSE,Nicholas C.,Automotive,daily,2+ years,Capterra,NoIncentive,0.999848604,0.865227938,9435615.333
3538695,Capterra___1638041,e3a6005e09,2348,Great automation tool,FALSE,7/16/2019,5,5,4,5,5,10,FALSE,FALSE,Julien L.,Marketing and Advertising,weekly,1-2 years,Capterra,NominalGift,0.996160626,0.98771733,4718127.0
1241479,GetApp___148467,5389882725,2348,Sales and Marketing Tool?,FALSE,6/7/2018,4,3,3,4,3,6,FALSE,TRUE,Leane T.,Marketing and Advertising,daily,Less than 6 months,GetApp,NominalGift,0.789749086,0.999334157,1655172.0
710139,Capterra___281962,d96eb3a588,2348,A fantastic marketing and CRM platform,FALSE,9/7/2017,4,4,4,4,4,8,FALSE,FALSE,Clayton C.,,weekly,1-2 years,Capterra,NoIncentive,0.999853134,0.999781787,946718.3333
5947695,Capterra___2224294,959beb72d2,2348,Easy & Accessible Email Platform,FALSE,6/16/2020,5,5,4,4,5,8,FALSE,FALSE,Melissa B.,"Health, Wellness and Fitness",weekly,Less than 6 months,Capterra,NoIncentive,0.99807018,0.967685461,7930126.0
2039083,Capterra___1275550,1498d7d333,2348,"Great start to the platform, though progress is to be made",FALSE,1/8/2019,3,5,4,3,4,7,TRUE,FALSE,Anonymous Reviewer,Hospital & Health Care,daily,Less than 6 months,Capterra,NominalGift,0.998731196,0.999378562,2718643.0
1664155,Capterra___1108607,5b262c7473,2348,ActiveCampaign Review,FALSE,10/10/2018,5,5,4,4,0,9,FALSE,FALSE,Krystal D.,Individual & Family Services,weekly,1-2 years,Capterra,NominalGift,0.647664189,0.993177652,2218738.667
1839759,Capterra___1186877,1432189be6,2348,Use for Self and Clients,FALSE,11/21/2018,5,5,5,5,5,10,FALSE,FALSE,Dean H.,Marketing and Advertising,weekly,1-2 years,Capterra,NominalGift,0.973268509,0.992721021,2452877.0
4233367,Capterra___1803842,e9e69507b7,2348,Great option for email marketing,FALSE,10/22/2019,5,0,4,4,0,9,FALSE,FALSE,Breanne S.,"Leisure, Travel & Tourism",weekly,6-12 months,Capterra,NominalGift,0.992382467,0.989447117,5644354.0
934487,Capterra___369311,a3421b1a6a,2348,Very intuitive interface.,FALSE,2/11/2018,4,4,4,4,5,7,FALSE,FALSE,Steven M.,Marketing and Advertising,daily,Less than 6 months,Capterra,NominalGift,0.999704063,0.999826968,1245847.0
6679259,Capterra___2404378,e21c319cbb,2348,Robust software for price,FALSE,9/21/2020,5,5,5,3,5,10,FALSE,FALSE,Kaylee B.,Staffing and Recruiting,weekly,1-2 years,Capterra,NoIncentive,0.998923719,0.999573648,8905542.667
6312731,Capterra___2313800,a9abbc96fd,2348,Excellent marketing tool,FALSE,8/5/2020,4,4,4,4,4,8,FALSE,FALSE,Obando F.,Management Consulting,daily,Less than 6 months,Capterra,NoIncentive,0.999403358,0.999430358,8416838.333
1195619,SoftwareAdvice___416422,b31089c427,2348,Engage your customer with proper segmentation,FALSE,5/19/2018,4,5,5,4,4,8,FALSE,FALSE,Michael A.,Computer Software,other,Less than 6 months,SoftwareAdvice,NominalGift,0.994845986,0.998633564,1594022.0
1297419,Capterra___516800,d122ced1f2,2348,Pretty good and reliable software for client management.,FALSE,6/26/2018,3,3,3,2,3,5,FALSE,FALSE,Kaylyn A.,,daily,6-12 months,Capterra,NominalGift,0.999835372,0.609922767,1729755.0
5958687,Capterra___2227021,d2217ef58a,2348,ActiveCampaign is an awesome email marketing tool!,FALSE,6/17/2020,5,5,5,5,5,9,FALSE,FALSE,Mike H.,Marketing and Advertising,weekly,6-12 months,Capterra,NoIncentive,0.995483994,0.979053855,7944778.667
1174529,Capterra___465155,cc702259e7,2348,"Clunky set up, but super useful and feature-rich tool",FALSE,5/12/2018,4,4,4,4,4,10,FALSE,FALSE,Helina P.,Management Consulting,weekly,Less than 6 months,Capterra,NominalGift,0.97465229,0.998322308,1565901.0
4599959,Capterra___1893783,5347823f6d,2348,great email marketing automation tool for lead generation,FALSE,12/8/2019,5,4,3,5,4,8,FALSE,FALSE,Roy W.,Marketing and Advertising,weekly,6-12 months,Capterra,NominalGift,0.999497533,0.999177754,6133140.667
6118055,Capterra___2265998,ee7b61af0e,2348,Good reporting ,FALSE,7/8/2020,4,4,4,4,5,6,FALSE,FALSE,Kate P.,"Health, Wellness and Fitness",daily,Less than 6 months,Capterra,NoIncentive,0.999227166,0.998448133,8157268.333
7553799,Capterra___2620758,488b289c7a,2348,Service,FALSE,1/12/2021,3,3,3,3,2,6,FALSE,FALSE,Aric B.,Education Management,daily,2+ years,Capterra,NoIncentive,0.999761879,0.999529123,10071593.33
1067857,Capterra___420326,c3521cdeb7,2348,Use it within my organization all the time and love it!,FALSE,4/6/2018,5,5,5,5,5,0,FALSE,FALSE,Armin M.,,weekly,6-12 months,Capterra,NominalGift,0.999242783,0.993623435,1423670.333
6361095,Capterra___2325735,6fdfcd3402,2348,Great Way To Get Your Product Launched Quickly,FALSE,8/11/2020,5,5,5,5,5,10,FALSE,FALSE,Elaine T.,"Health, Wellness and Fitness",daily,Less than 6 months,Capterra,NoIncentive,0.976286471,0.962192297,8481320.667
7598179,Capterra___2631675,d415b919d2,2348,Industry standard for Marketing Automation,FALSE,1/18/2021,4,5,3,5,4,8,FALSE,FALSE,Bojan R.,Computer Software,weekly,1-2 years,Capterra,NoIncentive,0.947645366,0.999782026,10130765.67
8049403,Capterra___2743081,6697ed705c,2348,"So far, so great!",FALSE,3/10/2021,5,5,4,5,5,10,FALSE,FALSE,Marissa L.,Marketing and Advertising,weekly,Less than 6 months,Capterra,NoIncentive,0.999881387,0.970606923,10732397.33
824665,Capterra___322408,1d33487455,2348,A great alternative to InfusionSoft - Active Campaign automates you mailing.,FALSE,12/14/2017,5,5,3,5,3,0,FALSE,FALSE,Philip G.,,weekly,Less than 6 months,Capterra,NominalGift,0.958302379,0.998340368,1099413.0
7004779,Capterra___2484824,18efe0a636,2348,Ready to go!,FALSE,11/2/2020,5,5,4,5,5,9,FALSE,FALSE,Isabel Cristina C.,Management Consulting,weekly,Less than 6 months,Capterra,NoIncentive,0.997006476,0.997336924,9339564.667
4509423,Capterra___1871174,79c0bb9128,2348,It is magic!,FALSE,12/3/2019,5,0,4,5,0,10,TRUE,FALSE,Anonymous Reviewer,Law Practice,daily,Less than 6 months,Capterra,NominalGift,0.979966819,0.998567045,6012423.0
935749,Capterra___369759,bf0c3f2c2c,2348,ActiveCampaign is a great step up from some of the free email software out there.,FALSE,2/12/2018,4,4,3,4,5,8,FALSE,FALSE,Jill M.,,weekly,Less than 6 months,Capterra,NominalGift,0.997757494,0.895469725,1247524.0
5886771,Capterra___2209335,389ca22bc4,2348,Great option for a startup,FALSE,6/9/2020,4,5,4,4,0,9,FALSE,FALSE,Dave S.,"Health, Wellness and Fitness",weekly,Less than 6 months,Capterra,NoIncentive,0.999459565,0.994143307,7848886.333
6492083,Capterra___2363757,63bb97b5bd,2348,Active Campaign,FALSE,8/28/2020,4,4,4,3,4,6,FALSE,FALSE,Paul H.,Real Estate,daily,2+ years,Capterra,NoIncentive,0.997985482,0.990658998,8655968.667
7289759,Capterra___2555310,a67a45d314,2348,Great but glitchy,FALSE,12/7/2020,4,5,3,5,0,7,FALSE,FALSE,Kristen H.,"Health, Wellness and Fitness",daily,1-2 years,Capterra,NoIncentive,0.976745844,0.98764044,9719536.333
6685947,Capterra___2406063,0fa8495aa3,2348,Seamless onboarding and easy to use tools,FALSE,9/22/2020,4,5,5,4,5,8,TRUE,FALSE,Anonymous Reviewer,Information Services,weekly,6-12 months,Capterra,NominalGift,0.9968009,0.983834088,8914453.333
7862291,Capterra___2697038,39cd24279f,2348,Super customisable,FALSE,2/15/2021,5,5,4,5,5,8,FALSE,FALSE,Becky S.,"Health, Wellness and Fitness",weekly,6-12 months,Capterra,NoIncentive,0.990527153,0.984469891,10482911.67
6999527,Capterra___2483536,cb11e80db7,2348,Love the software. ,FALSE,11/2/2020,4,4,5,5,4,8,FALSE,FALSE,Adam A.,Marketing and Advertising,daily,6-12 months,Capterra,NoIncentive,0.999864459,0.999591649,9332559.333
926957,Capterra___366396,c8b3d8a5f5,2348,The best value in marketing automation,FALSE,2/7/2018,5,5,4,4,5,9,FALSE,FALSE,Alex W.,,weekly,2+ years,Capterra,NominalGift,0.999819815,0.999246359,1235799.0
1753339,Capterra___1148406,e42d7170bd,2348,Use as a CRM ,FALSE,11/2/2018,4,5,3,3,4,6,FALSE,FALSE,Scott D.,Events Services,daily,1-2 years,Capterra,NominalGift,0.979322731,0.972236693,2337641.333
7188279,Capterra___2530177,dcadf40f96,2348,Great functionality and integrations ,FALSE,11/25/2020,5,0,5,5,0,9,FALSE,FALSE,Rachel A.,Real Estate,monthly,6-12 months,Capterra,NoIncentive,0.999873161,0.995125473,9584227.667
7170815,Capterra___2525884,298b1db78f,2348,Top automation features,FALSE,11/23/2020,5,0,5,5,5,10,FALSE,FALSE,Gustavo C.,E-Learning,daily,Less than 6 months,Capterra,NoIncentive,0.995617867,0.999517679,9560942.0
4871079,Capterra___1960407,ad7b7090db,2348,Great software for automation sequences,FALSE,1/19/2020,4,4,4,5,3,8,FALSE,FALSE,Robert D.,Retail,weekly,6-12 months,Capterra,NominalGift,0.992625296,0.962841928,6494627.0
6308219,Capterra___2312689,4c92e27cef,2348,New to email marketing - great experience so far,FALSE,8/5/2020,5,5,5,5,5,10,FALSE,FALSE,Dimitri F.,Music,daily,Less than 6 months,Capterra,NoIncentive,0.999541879,0.995745718,8410813.333
6104139,Capterra___2262551,055f66fdab,2348,The best at email marketing,FALSE,7/7/2020,5,5,4,5,5,10,FALSE,FALSE,Jonathan C.,"Health, Wellness and Fitness",daily,Less than 6 months,Capterra,NoIncentive,0.999401808,0.973191917,8138706.333
8326470,Capterra___2851183,38c85617eb,2348,The Best Solution For My Business,FALSE,5/15/2021,5,5,5,5,5,9,FALSE,FALSE,Elle J.,E-Learning,daily,1-2 years,Capterra,NoIncentive,0.9993819,0.991597652,11101814.0
1616333,Capterra___1087862,a753a1a46e,2348,Big Fan of Active Campaign,FALSE,9/27/2018,5,5,5,5,5,9,FALSE,FALSE,Geoff B.,Financial Services,weekly,1-2 years,Capterra,NominalGift,0.975319266,0.953312576,2154964.333
7621231,Capterra___2637370,39c4680316,2348,Best value for money,FALSE,1/21/2021,4,5,4,5,5,10,FALSE,FALSE,Alderd F.,Marketing and Advertising,daily,Less than 6 months,Capterra,NoIncentive,0.986412048,0.995880842,10161494.67
8653936,Capterra___3178664,ff3d5fe7e2,2348,My ActiveCapaign Review,FALSE,10/31/2021,5,5,5,5,5,10,FALSE,FALSE,Erica B.,Professional Training & Coaching,daily,1-2 years,Capterra,NoIncentive,0.988378584,0.999223709,11538434.33
1416251,Capterra___565854,aa81633f83,2348,Decent CRM that needs work,FALSE,8/1/2018,3,3,4,3,3,6,TRUE,FALSE,Anonymous Reviewer,,daily,6-12 months,Capterra,NominalGift,0.616886675,0.827041805,1888187.333
7329359,Capterra___2565101,a4668dfcbb,2348,Tons of Features and Flexibility,FALSE,12/11/2020,4,4,4,4,5,9,FALSE,FALSE,Erin R.,E-Learning,monthly,1-2 years,Capterra,NoIncentive,0.99961096,0.956684232,9772331.0
6629707,Capterra___2393130,cf0485c98c,2348,"All in one, great deal",FALSE,9/14/2020,5,4,4,5,5,8,TRUE,FALSE,Anonymous Reviewer,Information Services,weekly,Less than 6 months,Capterra,NoIncentive,0.999665856,0.999613464,8839461.333
8428100,Capterra___2952821,dc732de579,2348,My Active Campaign Review,FALSE,7/12/2021,3,3,4,3,5,6,FALSE,FALSE,Dontaya B.,Apparel & Fashion,weekly,6-12 months,Capterra,NoIncentive,0.992164731,0.997298658,11237318.33
7869903,Capterra___2698748,041decce47,2348,Full Featured and I don't know anything else quite like it.,FALSE,2/16/2021,5,4,4,5,5,8,FALSE,FALSE,Julie K.,Food & Beverages,daily,Less than 6 months,Capterra,NoIncentive,0.9872908,0.871329427,10493055.33
5899163,Capterra___2212408,1852960c85,2348,The best tool on the market,FALSE,6/10/2020,5,4,3,4,5,10,FALSE,FALSE,Marie D.,E-Learning,weekly,1-2 years,Capterra,NoIncentive,0.999766529,0.99911803,7865401.667
4360611,Capterra___1834873,c911107005,2348,HORROR SHOW! Total BOG DOWN of my Campaign,FALSE,11/10/2019,2,0,1,1,1,0,FALSE,FALSE,Silvia K.,Education Management,daily,Less than 6 months,Capterra,NoIncentive,0.999743164,0.988619924,5813998.667
7659899,Capterra___2646892,dd5c686c1c,2348,Great Software,FALSE,1/25/2021,5,5,5,5,5,10,FALSE,FALSE,Mike R.,"Health, Wellness and Fitness",daily,1-2 years,Capterra,NoIncentive,0.979301095,0.997299135,10213049.0
690675,SoftwareAdvice___290903,700469ef8d,2348,Can be a bit cumbersome to use,FALSE,8/18/2017,2,0,3,3,0,5,FALSE,FALSE,Andy B.,Retail,weekly,Less than 6 months,SoftwareAdvice,NominalGift,0.999222636,0.959008873,920750.0
2814499,Capterra___1461153,c0e18ba218,2348,Review,FALSE,4/7/2019,4,0,3,3,0,7,TRUE,FALSE,Anonymous Reviewer,Computer Software,other,Less than 6 months,Capterra,NominalGift,0.994689345,0.99978143,3752515.0
3833791,SoftwareAdvice___1707411,9d5f1b8a71,2348,Automations with ActiveCampaign,FALSE,8/20/2019,3,0,3,3,0,6,FALSE,FALSE,Alexa T.,Marketing and Advertising,weekly,Less than 6 months,SoftwareAdvice,NominalGift,0.916348219,0.997777164,5111570.667
4167951,Capterra___1788146,b22849e5ba,2348,Useful to a certain point,FALSE,10/10/2019,3,2,3,3,3,4,FALSE,FALSE,Cynthia M.,Real Estate,monthly,6-12 months,Capterra,NominalGift,0.999247432,0.99579215,5557117.0
7610835,Capterra___2634814,25cfaed24c,2348,I really like this software,FALSE,1/20/2021,4,4,5,5,4,8,TRUE,FALSE,Anonymous Reviewer,Real Estate,monthly,Less than 6 months,Capterra,NominalGift,0.959160745,0.992893159,10147628.67
4402435,Capterra___1845142,a8d08aa684,2348,Email marketing to Marketing automation,FALSE,11/16/2019,4,0,4,4,0,8,TRUE,FALSE,Anonymous Reviewer,Marketing and Advertising,monthly,Less than 6 months,Capterra,NominalGift,0.988461256,0.999167204,5869761.667
1150709,Capterra___454939,b8178c5576,2348,Most visual system for Email Marketing Automation Strategy ,FALSE,5/7/2018,4,4,4,4,4,7,FALSE,FALSE,Shahram S.,,monthly,Less than 6 months,Capterra,NominalGift,0.974724412,0.991884589,1534126.667
7690359,Capterra___2654432,0b3339952b,2348,Good for Email Automation,FALSE,1/28/2021,5,0,4,5,0,7,FALSE,FALSE,Ryan S.,Insurance,monthly,Less than 6 months,Capterra,NoIncentive,0.845655978,0.96578002,10253659.67
6120471,Capterra___2266609,d02251881e,2348,Automation lift off! ,FALSE,7/8/2020,5,4,4,5,5,9,FALSE,FALSE,Greg S.,E-Learning,monthly,Less than 6 months,Capterra,NoIncentive,0.995634615,0.959406793,8160475.333
2799651,Capterra___1457531,c570e6c7ae,2348,Too much of a learning curving,FALSE,4/5/2019,2,0,1,2,0,3,FALSE,FALSE,Yolanda H.,Management Consulting,other,Less than 6 months,Capterra,NominalGift,0.99771142,0.998970866,3732715.0
252185,Capterra___145198,78fdb65805,2348,better value for money than infusionsoft,FALSE,10/3/2016,3,4,4,4,3,6,FALSE,FALSE,Joseph E.,Real Estate,monthly,6-12 months,Capterra,,0.95403862,0.988427341,336093.3333
1078571,Capterra___424855,7297104cca,2348,Great and intuitive for email automation.,FALSE,4/10/2018,4,3,3,4,5,8,FALSE,FALSE,Hannah S.,Marketing and Advertising,monthly,Less than 6 months,Capterra,NominalGift,0.999206007,0.884014189,1437941.0
1070533,SoftwareAdvice___393762,55f515b8fb,2348,Huge time saver ,FALSE,4/8/2018,4,4,4,5,4,9,FALSE,FALSE,Vanessa F.,,monthly,Less than 6 months,SoftwareAdvice,NominalGift,0.996871531,0.971563339,1427223.333
7078199,Capterra___2503015,1c6c14e08b,2348,I liked,FALSE,11/11/2020,5,4,5,5,5,10,FALSE,FALSE,Mathias G.,Real Estate,monthly,Less than 6 months,Capterra,NoIncentive,0.991056442,0.988604665,9437444.333
8081155,Capterra___2751829,3e8419d362,2348,One of the best email autoresponders on the market,FALSE,3/14/2021,5,4,4,5,5,8,FALSE,FALSE,Shelly S.,"Health, Wellness and Fitness",monthly,Less than 6 months,Capterra,NoIncentive,0.979396701,0.99816823,10774718.67
7367355,Capterra___2574513,bc95d079dc,2348,Thanks,FALSE,12/16/2020,5,5,5,5,5,9,FALSE,FALSE,Edson B.,Investment Management,monthly,Less than 6 months,Capterra,NoIncentive,0.999828339,0.999843478,9822985.0
7136587,Capterra___2517422,5509359723,2348,Definitely Worth It,FALSE,11/18/2020,5,0,5,5,0,10,FALSE,FALSE,Nina E.,"Health, Wellness and Fitness",monthly,Less than 6 months,Capterra,NoIncentive,0.999876618,0.999388933,9515294.0
8397812,Capterra___2922528,6736df653b,2348,CR ActiveCampaign Review,FALSE,6/24/2021,5,4,5,5,0,9,FALSE,FALSE,Clarence R.,Media Production,monthly,Less than 6 months,Capterra,NoIncentive,0.921983421,0.999704063,11196927.0
8434963,Capterra___2959677,1bc7759b0a,2348,ActiveCampaign,FALSE,7/15/2021,4,0,3,4,0,5,FALSE,FALSE,Maria S.,Program Development,monthly,Less than 6 months,Capterra,NoIncentive,0.824032366,0.997150362,11246461.33
8335721,Capterra___2860416,36a610aad8,2348,Easy to Use and helpful staff,FALSE,5/20/2021,5,5,4,5,5,9,FALSE,FALSE,Lucy H.,E-Learning,monthly,Less than 6 months,Capterra,NoIncentive,0.998939335,0.999823153,11114138.33
728733,GetApp___103225,be5b1e99a3,2348,,TRUE,9/23/2017,5,5,4,5,4,10,FALSE,TRUE,Pierre-Andre M.,Financial Services,,2+ years,GetApp,NoIncentive,0.748120904,0.748120904,971487.3333
422045,GetApp___69931,f3a7869222,2348,,TRUE,3/17/2017,5,5,5,5,5,6,FALSE,TRUE,Robert T.,Marketing and Advertising,,6-12 months,GetApp,,0.748120904,0.748120904,562569.6667
366565,GetApp___64517,57905c21e1,2348,,TRUE,1/25/2017,5,5,0,5,0,10,FALSE,TRUE,Tim H.,Marketing and Advertising,,6-12 months,GetApp,,0.748120904,0.748120904,488596.0
45131,GetApp___49371,53a0eb749f,2348,,TRUE,8/8/2016,5,5,4,4,4,9,FALSE,TRUE,Eric B.,Information Technology and Services,,6-12 months,GetApp,,0.748120904,0.748120904,60017.0
24633,GetApp___27385,2556080855,2348,,TRUE,1/26/2016,5,5,5,0,5,0,FALSE,TRUE,Don S.,Marketing and Advertising,,6-12 months,GetApp,,0.748120904,0.748120904,32686.0
7933575,Capterra___2714467,a7f69f3c1e,2348,Good Email Automation for a mid size company,FALSE,2/23/2021,4,4,3,4,5,8,FALSE,FALSE,Kajal S.,"Health, Wellness and Fitness",daily,1-2 years,Capterra,NoIncentive,0.999092221,0.999700904,10577941.67
7498499,Capterra___2607076,a31783b514,2348,A Great tool!that's affordable for small businesses who are trying to grow.,FALSE,1/5/2021,5,5,5,5,5,9,FALSE,FALSE,Kevin M.,Utilities,weekly,6-12 months,Capterra,NoIncentive,0.997034192,0.997016072,9997840.0
8400887,Capterra___2925594,a7001f6654,2348,Its a great software and saves you a lot of trouble and time.,FALSE,6/25/2021,5,0,3,5,0,10,FALSE,FALSE,Amatista C.,Marketing and Advertising,daily,6-12 months,Capterra,NominalGift,0.996687353,0.82573247,11201023.67
3648095,Capterra___1664943,745e2cc1e4,2348,Excellent automations,FALSE,7/26/2019,5,5,5,5,5,9,TRUE,FALSE,Anonymous Reviewer,Internet,weekly,Less than 6 months,Capterra,NominalGift,0.996673226,0.980424702,4863967.333
